trial_num,jspsychID,stimulus,agent,time_elapse,causal_rating,counterfactual_rating,animacy_rating,rt_1,rt_2,rt_3,trial_rt,subject_id,outcome,cf,outcome_CF_match,vid_num
50,6e1tucoyvn6zm90,21p_out_in_med.mp4,inanimate,1186098.0,100,87,27,12226.19999998808,26500.29999998212,20172.09999999404,28580.59999999404,31,out,in,False,21
52,6e1tucoyvn6zm90,7a_in_in.mp4,animate,1220879.0,1,100,100,19653.5,23049.80000001192,32412.59999999404,33270.90000000596,31,in,in,True,7
54,6e1tucoyvn6zm90,4p_in_out_med.mp4,inanimate,1248508.0,100,2,21,18013.70000001788,19850.5,23666.70000001788,26371.0,31,in,out,False,4
56,6e1tucoyvn6zm90,1a_in_out_close.mp4,animate,1290887.0,72,97,84,30975.90000000596,32298.40000000596,40389.19999998808,41367.0,31,in,out,False,1
58,6e1tucoyvn6zm90,6a_in_out_far.mp4,animate,1309204.0,96,1,100,7712.599999994039,10860.59999999404,17210.79999998212,18062.29999998212,31,in,out,False,6
60,6e1tucoyvn6zm90,19p_out_in_close.mp4,inanimate,1332245.0,100,100,1,17404.09999999404,19387.30000001192,21714.09999999404,22778.09999999404,31,out,in,False,19
62,6e1tucoyvn6zm90,18a_out_out_far.mp4,animate,1349933.0,1,1,100,10594.80000001192,12779.59999999404,14613.30000001192,15931.19999998808,31,out,out,True,18
64,6e1tucoyvn6zm90,20p_out_in_close.mp4,inanimate,1369467.0,88,80,1,6779.200000017881,18515.80000001192,16426.5,19273.90000000596,31,out,in,False,20
66,6e1tucoyvn6zm90,12p_in_in.mp4,inanimate,1389357.0,78,99,1,12820.80000001192,13785.90000000596,18569.20000001788,19363.59999999404,31,in,in,True,12
68,6e1tucoyvn6zm90,24p_out_in_far.mp4,inanimate,1425554.0,100,91,1,29510.40000000596,31163.30000001192,33777.90000000596,34426.70000001788,31,out,in,False,24
70,6e1tucoyvn6zm90,13a_out_out_close.mp4,animate,1443281.0,100,100,100,9793.59999999404,14401.30000001192,15281.90000000596,15971.59999999404,31,out,out,True,13
72,6e1tucoyvn6zm90,2p_in_out_close.mp4,inanimate,1483826.0,94,60,1,31366.29999998212,37368.79999998212,38262.90000000596,39776.59999999404,31,in,out,False,2
74,6e1tucoyvn6zm90,4a_in_out_med.mp4,animate,1523317.0,100,32,100,26929.0,36049.09999999404,37775.59999999404,38474.90000000596,31,in,out,False,4
76,6e1tucoyvn6zm90,23a_out_in_far.mp4,animate,1546870.0,100,100,100,18192.80000001192,17039.0,21131.19999998808,21793.90000000596,31,out,in,False,23
78,6e1tucoyvn6zm90,15a_out_out_close.mp4,animate,1571303.0,100,100,100,18660.80000001192,22209.69999998808,23108.5,23921.09999999404,31,out,out,True,15
80,6e1tucoyvn6zm90,9p_in_in.mp4,inanimate,1590177.0,91,39,1,9753.59999999404,15470.29999998212,16690.29999998212,17361.0,31,in,in,True,9
82,6e1tucoyvn6zm90,23p_out_in_far.mp4,inanimate,1606040.0,100,94,1,11032.29999998212,12971.59999999404,14471.59999999404,15107.40000000596,31,out,in,False,23
84,6e1tucoyvn6zm90,9a_in_in.mp4,animate,1625972.0,89,44,64,7964.40000000596,14185.69999998808,16653.0,18171.59999999404,31,in,in,True,9
86,6e1tucoyvn6zm90,7p_in_in.mp4,inanimate,1645991.0,1,100,1,10615.09999999404,13258.09999999404,14925.30000001192,19246.0,31,in,in,True,7
88,6e1tucoyvn6zm90,19a_out_in_close.mp4,animate,1673485.0,88,88,100,21577.09999999404,23001.19999998808,25563.0,26479.59999999404,31,out,in,False,19
90,6e1tucoyvn6zm90,22a_out_in_med.mp4,animate,1688436.0,100,100,100,9868.29999998212,11346.59999999404,12168.59999999404,13192.0,31,out,in,False,22
92,6e1tucoyvn6zm90,11a_in_in.mp4,animate,1734028.0,90,59,91,34350.10000002384,40043.40000000596,43341.80000001192,44073.80000001192,31,in,in,True,11
94,6e1tucoyvn6zm90,22p_out_in_med.mp4,inanimate,1752223.0,92,79,1,14210.90000000596,11849.5,16661.30000001192,17924.09999999404,31,out,in,False,22
96,6e1tucoyvn6zm90,13p_out_out_close_.mp4,inanimate,1775293.0,100,100,1,18033.70000001788,19269.90000000596,20721.90000000596,21303.80000001192,31,out,out,True,13
98,6e1tucoyvn6zm90,18p_out_out_far.mp4,inanimate,1794116.0,1,1,1,12502.5,15046.69999998808,16725.09999999404,17564.59999999404,31,out,out,True,18
100,6e1tucoyvn6zm90,14a_out_out_close.mp4,animate,1823965.0,99,79,100,15867.5,27479.69999998808,18432.29999998212,28339.29999998212,31,out,out,True,14
6,pldv8hr5werzeb2,18a_out_out_far.mp4,animate,185285.0,1,1,100,20170.0,26601.70000000298,55770.10000000149,56558.5,32,out,out,True,18
8,pldv8hr5werzeb2,18p_out_out_far.mp4,inanimate,211128.0,1,1,100,21219.19999999925,22813.79999999702,24787.39999999851,25570.19999999925,32,out,out,True,18
10,pldv8hr5werzeb2,7p_in_in.mp4,inanimate,250321.0,27,74,100,23278.0,34667.60000000149,37177.10000000149,37922.0,32,in,in,True,7
12,pldv8hr5werzeb2,10 a_in_in.mp4,animate,271514.0,100,100,100,11940.89999999851,17809.39999999851,20223.79999999702,20918.099999997765,32,in,in,True,10
14,pldv8hr5werzeb2,4p_in_out_med.mp4,inanimate,310914.0,100,14,100,12266.0,35603.400000002235,38193.20000000298,38875.10000000149,32,in,out,False,4
16,pldv8hr5werzeb2,3a_in_out_med.mp4,animate,327986.0,100,1,100,10698.199999999257,13661.800000000743,15142.39999999851,16297.5,32,in,out,False,3
18,pldv8hr5werzeb2,19p_out_in_close.mp4,inanimate,359023.0,100,100,100,24618.39999999851,25832.69999999925,27641.800000000745,29014.300000000745,32,out,in,False,19
20,pldv8hr5werzeb2,22p_out_in_med.mp4,inanimate,391369.0,1,1,100,16610.5,23617.70000000298,27256.900000002235,32062.400000002235,32,out,in,False,22
22,pldv8hr5werzeb2,12p_in_in.mp4,inanimate,413992.0,100,100,100,14585.60000000149,17908.900000002235,19560.10000000149,20596.60000000149,32,in,in,True,12
24,pldv8hr5werzeb2,15p_out_out_med.mp4,inanimate,438202.0,1,1,100,16424.099999997765,19419.19999999925,21280.099999997765,22436.099999997765,32,out,out,True,15
26,pldv8hr5werzeb2,2a_in_out_close.mp4,animate,453407.0,100,100,100,10829.800000000743,12561.699999999257,14056.39999999851,14687.300000000743,32,in,out,False,2
28,pldv8hr5werzeb2,24a_out_in_far.mp4,animate,488451.0,100,100,100,22971.800000000745,30944.89999999851,33624.5,34262.5,32,out,in,False,24
30,pldv8hr5werzeb2,22a_out_in_med.mp4,animate,506735.0,100,100,100,11815.5,13985.199999999257,15515.699999999257,16253.79999999702,32,out,in,False,22
32,pldv8hr5werzeb2,20a_out_in_close.mp4,animate,519139.0,100,100,100,6028.60000000149,7722.20000000298,9002.800000000745,10373.60000000149,32,out,in,False,20
34,pldv8hr5werzeb2,17a_out_out_far.mp4,animate,531873.0,1,1,100,7498.60000000149,9868.300000000743,11152.400000002235,12210.0,32,out,out,True,17
36,pldv8hr5werzeb2,13p_out_out_close_.mp4,inanimate,545677.0,100,100,100,7292.199999999255,9943.0,11765.39999999851,12534.599999997765,32,out,out,True,13
38,pldv8hr5werzeb2,24p_out_in_far.mp4,inanimate,570192.0,1,1,100,17170.89999999851,20236.69999999925,22621.5,23743.0,32,out,in,False,24
40,pldv8hr5werzeb2,6a_in_out_far.mp4,animate,586338.0,100,1,100,9229.199999999257,11149.5,13848.79999999702,14617.0,32,in,out,False,6
42,pldv8hr5werzeb2,15a_out_out_close.mp4,animate,607225.0,100,1,100,13228.699999999257,17338.099999997765,18869.39999999851,19622.800000000745,32,out,out,True,15
44,pldv8hr5werzeb2,21p_out_in_med.mp4,inanimate,623179.0,100,100,100,7529.199999999255,12362.5,13577.900000002235,15184.900000002235,32,out,in,False,21
46,pldv8hr5werzeb2,16p_out_out_med.mp4,inanimate,637726.0,100,100,100,5696.5,11408.400000002235,12785.400000002235,13764.400000002235,32,out,out,True,16
48,pldv8hr5werzeb2,1a_in_out_close.mp4,animate,648634.0,100,100,100,6366.70000000298,8126.900000002235,9614.400000002235,10389.10000000149,32,in,out,False,1
50,pldv8hr5werzeb2,14a_out_out_close.mp4,animate,664595.0,100,100,100,11494.199999999257,13191.29999999702,14114.699999999257,15436.29999999702,32,out,out,True,14
52,pldv8hr5werzeb2,8a_in_in.mp4,animate,693961.0,1,100,100,22454.70000000298,25470.70000000298,27016.300000000745,28596.0,32,in,in,True,8
54,pldv8hr5werzeb2,14p_out_out_close_.mp4,inanimate,712874.0,100,100,100,10453.0,12651.29999999702,14244.599999997765,17376.5,32,out,out,True,14
56,pldv8hr5werzeb2,4a_in_out_med.mp4,animate,735328.0,100,100,100,7996.199999999255,18393.10000000149,20712.300000000745,21925.60000000149,32,in,out,False,4
58,pldv8hr5werzeb2,16a_out_out_med.mp4,animate,749994.0,100,100,100,5772.5,10846.199999999257,12431.10000000149,13141.699999999257,32,out,out,True,16
60,pldv8hr5werzeb2,2p_in_out_close.mp4,inanimate,761815.0,100,100,100,6962.800000000745,7898.199999999255,9471.800000000743,10553.800000000743,32,in,out,False,2
62,pldv8hr5werzeb2,17p_out_out_far.mp4,inanimate,773625.0,100,1,100,5425.5,7573.39999999851,9192.099999997765,11031.79999999702,32,out,out,True,17
64,pldv8hr5werzeb2,3p_in_out_med.mp4,inanimate,787356.0,100,1,100,6631.89999999851,8683.89999999851,11413.89999999851,12467.39999999851,32,in,out,False,3
66,pldv8hr5werzeb2,12a_in_in.mp4,animate,804114.0,100,100,100,7997.300000000745,13737.800000000743,15685.199999999257,16243.39999999851,32,in,in,True,12
68,pldv8hr5werzeb2,8p_in_in.mp4,inanimate,817533.0,1,100,100,6240.199999999255,7772.199999999255,10681.400000002235,11655.800000000743,32,in,in,True,8
70,pldv8hr5werzeb2,1p_in_out_close.mp4,inanimate,836115.0,100,1,100,12710.300000000743,14551.400000002235,16266.10000000149,17566.800000000745,32,in,out,False,1
72,pldv8hr5werzeb2,6p_in_out_far.mp4,inanimate,850689.0,100,1,100,7985.39999999851,9260.699999999257,11089.699999999257,12558.599999997765,32,in,out,False,6
74,pldv8hr5werzeb2,10p_in_in.mp4,inanimate,862384.0,100,100,100,7155.10000000149,8304.300000000745,9991.800000000743,10675.900000002235,32,in,in,True,10
76,pldv8hr5werzeb2,21a_out_in_med.mp4,animate,881291.0,100,100,100,11534.800000000743,15534.5,17682.199999999255,18388.69999999925,32,out,in,False,21
78,pldv8hr5werzeb2,5a_in_out_far.mp4,animate,895182.0,100,1,100,9780.800000000743,10928.300000000743,12451.60000000149,13616.199999999257,32,in,out,False,5
80,pldv8hr5werzeb2,11a_in_in.mp4,animate,905748.0,100,100,100,6009.10000000149,7145.800000000745,9101.300000000743,10290.89999999851,32,in,in,True,11
82,pldv8hr5werzeb2,19a_out_in_close.mp4,animate,922382.0,100,100,100,6947.699999999255,13129.79999999702,13782.79999999702,14616.5,32,out,in,False,19
84,pldv8hr5werzeb2,23p_out_in_far.mp4,inanimate,934189.0,100,100,100,6872.39999999851,7704.89999999851,8905.699999999255,9794.79999999702,32,out,in,False,23
86,pldv8hr5werzeb2,13a_out_out_close.mp4,animate,944397.0,100,100,99,4987.699999999255,5951.5,8221.699999999255,8946.300000000745,32,out,out,True,13
88,pldv8hr5werzeb2,23a_out_in_far.mp4,animate,956566.0,100,100,100,9263.699999999257,7949.0,10556.60000000149,11404.199999999257,32,out,in,False,23
90,pldv8hr5werzeb2,20p_out_in_close.mp4,inanimate,968434.0,100,100,100,6156.79999999702,9813.699999999257,8619.79999999702,10841.39999999851,32,out,in,False,20
92,pldv8hr5werzeb2,7a_in_in.mp4,animate,984671.0,1,100,100,10327.699999999257,12761.29999999702,13650.39999999851,14957.099999997765,32,in,in,True,7
94,pldv8hr5werzeb2,9a_in_in.mp4,animate,997044.0,100,100,100,7559.699999999255,9225.60000000149,10089.900000002235,10836.900000002235,32,in,in,True,9
96,pldv8hr5werzeb2,9p_in_in.mp4,inanimate,1020322.0,100,100,100,8745.0,19706.099999997765,20588.89999999851,21760.69999999925,32,in,in,True,9
98,pldv8hr5werzeb2,11p_in_in.mp4,inanimate,1035368.0,99,100,1,10888.79999999702,12656.29999999702,13869.79999999702,14529.39999999851,32,in,in,True,11
100,pldv8hr5werzeb2,5p_in_out_far.mp4,inanimate,1046730.0,100,1,1,5904.300000000745,7222.60000000149,8156.900000002235,9341.70000000298,32,in,out,False,5
6,ay5lkvdl6allkz7,24a_out_in_far.mp4,animate,105852.0,22,27,36,35158.68999995291,44359.02000009082,51697.91000010446,53332.50000001863,33,out,in,False,24
8,ay5lkvdl6allkz7,10p_in_in.mp4,inanimate,145232.0,6,100,34,24602.51499991864,30265.064999926835,35904.09499988891,37367.80499992892,33,in,in,True,10
10,ay5lkvdl6allkz7,1p_in_out_close.mp4,inanimate,180213.0,100,1,74,22227.519999956712,29305.294999852777,32600.265000015497,34207.67499995418,33,in,out,False,1
12,ay5lkvdl6allkz7,20p_out_in_close.mp4,inanimate,216644.0,4,2,86,23548.06499998085,30486.37000005692,34572.675000177696,35917.924999957904,33,out,in,False,20
14,ay5lkvdl6allkz7,15a_out_out_close.mp4,animate,262318.0,1,2,60,26498.50500002504,32507.590000052005,36985.56000017561,43903.890000190586,33,out,out,True,15
16,ay5lkvdl6allkz7,6p_in_out_far.mp4,inanimate,287523.0,100,1,85,11681.920000119137,15680.045000044627,22277.60999999009,23443.01500008441,33,in,out,False,6
18,ay5lkvdl6allkz7,7a_in_in.mp4,animate,316640.0,1,100,77,15477.254999801517,20093.6699998565,25924.324999796227,27347.2199998796,33,in,in,True,7
20,ay5lkvdl6allkz7,3a_in_out_med.mp4,animate,349167.0,100,1,89,16790.895000100136,22473.675000015646,29433.105000061914,31007.47500010766,33,in,out,False,3
22,ay5lkvdl6allkz7,23a_out_in_far.mp4,animate,394628.0,100,100,79,19538.125000195578,31151.36000001803,43375.690000131726,45195.88500005193,33,out,in,False,23
24,ay5lkvdl6allkz7,9p_in_in.mp4,inanimate,429627.0,17,96,38,19842.62000001036,24543.73999987729,32260.280000045896,34239.654999924824,33,in,in,True,9
26,ay5lkvdl6allkz7,11a_in_in.mp4,animate,458357.0,1,100,15,15175.650000106543,21198.55499989353,27231.04500002228,28465.439999941736,33,in,in,True,11
28,ay5lkvdl6allkz7,24p_out_in_far.mp4,inanimate,491907.0,1,1,1,17387.355000013486,22861.204999964684,31458.044999977574,33287.05499996431,33,out,in,False,24
30,ay5lkvdl6allkz7,18a_out_out_far.mp4,animate,526983.0,1,1,1,21631.975000025705,24283.4149999544,29794.99499988742,33064.245000015944,33,out,out,True,18
32,ay5lkvdl6allkz7,21p_out_in_med.mp4,inanimate,560004.0,100,100,91,21992.745000170544,25262.09000009112,30572.785000083968,31750.53000007756,33,out,in,False,21
34,ay5lkvdl6allkz7,22a_out_in_med.mp4,animate,586026.0,1,1,22,14566.780000226572,19003.905000165105,24081.3550001476,25251.405000220984,33,out,in,False,22
36,ay5lkvdl6allkz7,12a_in_in.mp4,animate,612235.0,1,100,28,16689.69999998808,20229.33999984525,24480.05499993451,25698.00499989651,33,in,in,True,12
38,ay5lkvdl6allkz7,23p_out_in_far.mp4,inanimate,635033.0,100,100,100,10695.20500022918,14667.19500022009,20192.87500018254,21788.23500010185,33,out,in,False,23
40,ay5lkvdl6allkz7,5a_in_out_far.mp4,animate,663870.0,100,1,100,14077.939999988304,20437.82999995165,25252.545000053942,26828.310000011697,33,in,out,False,5
42,ay5lkvdl6allkz7,21a_out_in_med.mp4,animate,700849.0,1,1,3,24387.570000020787,28553.09999990277,33915.8649998717,35216.539999935776,33,out,in,False,21
44,ay5lkvdl6allkz7,14p_out_out_close_.mp4,inanimate,731198.0,73,85,72,16003.3650000114,21188.07499995455,27361.735000042245,28583.444999996573,33,out,out,True,14
46,ay5lkvdl6allkz7,19a_out_in_close.mp4,animate,756223.0,100,100,93,12342.29000005871,16762.02999986708,22395.99999994971,24018.35999987088,33,out,in,False,19
48,ay5lkvdl6allkz7,13a_out_out_close.mp4,animate,797423.0,100,89,79,14108.82500000298,29197.859999956563,35115.79499999061,39186.34999985807,33,out,out,True,13
50,ay5lkvdl6allkz7,9a_in_in.mp4,animate,825713.0,1,100,26,15672.439999878408,20864.760000025854,25383.42999992892,26771.68500004336,33,in,in,True,9
52,ay5lkvdl6allkz7,15p_out_out_med.mp4,inanimate,852294.0,1,1,85,14206.4900000114,19660.920000169423,22333.21000006981,25821.02500018664,33,out,out,True,15
54,ay5lkvdl6allkz7,3p_in_out_med.mp4,inanimate,876484.0,100,1,100,14515.875000040978,17458.3350000903,21630.03000011668,22920.255000004545,33,in,out,False,3
56,ay5lkvdl6allkz7,10 a_in_in.mp4,animate,903588.0,1,100,22,17416.1600000225,22799.850000068545,25156.475000083447,26591.25000005588,33,in,in,True,10
58,ay5lkvdl6allkz7,20a_out_in_close.mp4,animate,934491.0,100,100,100,18726.45499999635,21669.33499998413,23963.2500000298,28890.109999803823,33,out,in,False,20
60,ay5lkvdl6allkz7,16p_out_out_med.mp4,inanimate,960876.0,100,99,91,15555.209999904037,21928.085000021383,24422.920000040904,25873.489999910817,33,out,out,True,16
62,ay5lkvdl6allkz7,2p_in_out_close.mp4,inanimate,988367.0,100,1,100,19057.06000002101,21737.250000005588,24208.769999910142,25721.325000049543,33,in,out,False,2
64,ay5lkvdl6allkz7,17p_out_out_far.mp4,inanimate,1009741.0,1,1,1,13544.435000047088,16695.54500002414,19159.31500005536,20613.47500002012,33,out,out,True,17
66,ay5lkvdl6allkz7,17a_out_out_far.mp4,animate,1027501.0,1,1,24,10212.580000050366,12666.75000009127,14744.300000136718,15994.17999992147,33,out,out,True,17
68,ay5lkvdl6allkz7,19p_out_in_close.mp4,inanimate,1045273.0,100,100,100,10047.50999994576,12688.254999928176,16109.369999961928,17507.95999984257,33,out,in,False,19
70,ay5lkvdl6allkz7,22p_out_in_med.mp4,inanimate,1062966.0,1,2,11,9260.280000045896,12843.695000046864,14975.940000033006,16435.754999984056,33,out,in,False,22
72,ay5lkvdl6allkz7,18p_out_out_far.mp4,inanimate,1088984.0,1,1,10,13495.735000120476,20361.50500015356,23103.5550001543,25011.66500011459,33,out,out,True,18
74,ay5lkvdl6allkz7,8a_in_in.mp4,animate,1123233.0,1,100,1,16260.620000073686,28045.38000002504,32354.49500009417,33983.54000016116,33,in,in,True,8
76,ay5lkvdl6allkz7,7p_in_in.mp4,inanimate,1150421.0,1,100,26,10863.96999983117,15103.099999949336,24292.394999880344,25673.16500004381,33,in,in,True,7
78,ay5lkvdl6allkz7,13p_out_out_close_.mp4,inanimate,1167127.0,100,100,100,10934.66500006616,13336.579999886451,15313.26500000432,16441.45999988541,33,out,out,True,13
80,ay5lkvdl6allkz7,2a_in_out_close.mp4,animate,1202578.0,1,100,22,16734.614999964833,19236.44499992952,32410.79999995418,33671.77499993704,33,in,out,False,2
82,ay5lkvdl6allkz7,6a_in_out_far.mp4,animate,1227043.0,100,1,100,14514.029999962077,18444.58999997005,21641.79000002332,22940.93000004068,33,in,out,False,6
84,ay5lkvdl6allkz7,8p_in_in.mp4,inanimate,1244663.0,1,100,14,11509.005000116304,13779.355000006037,15709.934999933466,16861.615000059828,33,in,in,True,8
86,ay5lkvdl6allkz7,14a_out_out_close.mp4,animate,1270649.0,94,95,100,16143.434999976307,19610.33000005409,23687.05499987118,25226.86999989673,33,out,out,True,14
88,ay5lkvdl6allkz7,4p_in_out_med.mp4,inanimate,1292300.0,100,1,100,11436.194999841971,14872.329999925569,19273.50999996997,20379.20999992639,33,in,out,False,4
90,ay5lkvdl6allkz7,1a_in_out_close.mp4,animate,1308886.0,1,100,1,9270.729999989271,12089.06999998726,14800.03000004217,16322.265000082552,33,in,out,False,1
92,ay5lkvdl6allkz7,5p_in_out_far.mp4,inanimate,1338160.0,100,1,100,8200.364999938756,21234.29999989457,25952.04999996349,27508.35999986157,33,in,out,False,5
94,ay5lkvdl6allkz7,12p_in_in.mp4,inanimate,1365399.0,79,72,82,17233.95500006154,21163.80500001833,24344.275000039488,25721.11500008032,33,in,in,True,12
96,ay5lkvdl6allkz7,16a_out_out_med.mp4,animate,1383659.0,90,95,92,9501.50499981828,12157.639999873936,14528.779999818653,16236.694999970496,33,out,out,True,16
98,ay5lkvdl6allkz7,11p_in_in.mp4,inanimate,1415232.0,1,100,5,20906.829999992624,27206.91499998793,29454.659999813884,30817.229999927804,33,in,in,True,11
100,ay5lkvdl6allkz7,4a_in_out_med.mp4,animate,1432947.0,85,11,100,10405.245000030844,12697.595000034198,14829.020000062885,16195.33500005491,33,in,out,False,4
6,mf722m408lwexzw,12p_in_in.mp4,inanimate,362071.0,1,100,100,116535.59999999776,127447.89999999852,135701.5,138772.59999999776,34,in,in,True,12
8,mf722m408lwexzw,14a_out_out_close.mp4,animate,520187.0,100,100,1,120504.80000000076,144881.1000000015,149275.80000000077,157312.90000000224,34,out,out,True,14
10,mf722m408lwexzw,10 a_in_in.mp4,animate,581313.0,19,99,1,53658.5,57409.699999999255,47732.800000000745,59826.10000000149,34,in,in,True,10
12,mf722m408lwexzw,6p_in_out_far.mp4,inanimate,654774.0,100,1,100,46779.0,59202.89999999851,62844.5,71931.39999999851,34,in,out,False,6
14,mf722m408lwexzw,19p_out_in_close.mp4,inanimate,785861.0,100,100,100,97714.80000000076,124135.60000000148,125752.80000000076,129280.60000000148,34,out,in,False,19
16,mf722m408lwexzw,10p_in_in.mp4,inanimate,878392.0,16,100,100,68225.89999999851,80018.09999999776,88439.39999999851,90477.89999999852,34,in,in,True,10
18,mf722m408lwexzw,9p_in_in.mp4,inanimate,1012132.0,100,100,100,105395.19999999924,122203.0,129252.30000000076,132684.0,34,in,in,True,9
20,mf722m408lwexzw,7p_in_in.mp4,inanimate,1121862.0,1,100,2,96793.0,101081.69999999924,107450.79999999702,109411.59999999776,34,in,in,True,7
